q,i,t,X,S,ID,C 
6,15,51,0,0,89,50 
6,15,52,0,0,66,80 
6,15,53,1,1,99,50 
6,15,54,0,0,19,50 
6,15,55,1,1,3,70 
6,15,56,1,1,1,50 
6,15,57,1,1,93,50 
6,15,58,1,1,94,70 
6,15,59,0,0,126,60 
6,15,60,0,0,35,60 
6,15,61,1,1,95,50 
6,15,62,0,0,15,50 
6,15,63,1,1,82,70 
6,16,1,1,1,103,50 
6,16,2,1,1,102,50 
6,16,3,1,1,17,80 
6,16,4,1,1,71,50 
6,16,5,1,0,9,80 
6,16,6,1,0,68,50 
6,16,7,1,0,34,60 
6,16,8,1,1,67,50 
6,16,9,1,0,14,50 
6,16,10,0,1,24,60 
6,16,11,1,0,54,50 
6,16,12,1,1,120,60 
6,16,13,1,1,48,60 
6,16,14,1,1,57,90 
6,16,15,1,1,21,100 
6,16,16,1,0,104,100 
6,16,17,0,1,50,50 
6,16,18,1,1,112,60 
6,16,19,0,0,46,50 
6,16,20,1,1,42,100 
6,16,21,1,1,41,70 
6,16,22,1,1,43,90 
6,16,23,0,0,52,70 
6,16,24,1,1,119,90 
6,16,25,1,0,123,90 
6,16,26,1,1,75,70 
6,16,27,1,0,2,80 
6,16,28,1,0,111,60 
6,16,29,1,0,49,70 
6,16,30,1,1,79,50 
6,16,31,1,1,80,80 
6,16,32,1,0,98,50 
6,16,33,1,1,37,50 
6,16,34,1,1,44,70 
6,16,35,1,1,39,80 
6,16,36,1,1,38,80 
6,16,37,1,1,84,60 
6,16,38,1,1,12,80 
6,16,39,1,1,108,90 
6,16,40,1,1,116,100 
6,16,41,1,1,55,80 
6,16,42,1,1,115,60 
6,16,43,1,1,85,50 
6,16,44,1,1,88,50 
6,16,45,1,1,16,90 
6,16,46,1,1,74,80 
6,16,47,1,1,117,90 
6,16,48,1,1,18,80 
6,16,49,1,0,91,80 
6,16,50,1,1,65,100 
6,16,51,1,0,83,50 
6,16,52,1,1,73,90 
6,16,53,1,0,105,50 
6,16,54,1,1,106,70 
6,16,55,1,1,125,90 
6,16,56,1,0,33,90 
6,16,57,1,0,10,70 
6,16,58,1,1,8,100 
6,16,59,1,1,58,70 
6,16,60,0,1,20,80 
6,16,61,0,0,3,60 
6,16,62,1,0,100,60 
6,16,63,1,0,15,50 
6,17,1,0,0,26,50 
6,17,2,1,1,69,60 
6,17,3,0,0,17,80 
6,17,4,0,1,90,50 
6,17,5,0,1,118,50 
6,17,6,1,1,97,50 
6,17,7,0,0,22,70 
6,17,8,1,0,24,60 
6,17,9,1,1,53,50 
6,17,10,1,1,121,60 
6,17,11,1,0,48,60 
6,17,12,1,1,5,70 
6,17,13,1,1,57,80 
6,17,14,1,1,25,70 
6,17,15,1,1,92,80 
6,17,16,1,1,78,60 
6,17,17,0,0,51,50 
6,17,18,1,0,41,50 
6,17,19,1,0,30,60 
6,17,20,1,1,45,70 
6,17,21,1,1,29,50 
6,17,22,1,1,43,80 
6,17,23,1,1,119,90 
6,17,24,1,0,60,60 
6,17,25,1,1,59,70 
6,17,26,1,1,61,50 
6,17,27,1,0,123,80 
6,17,28,1,1,101,70 
6,17,29,1,1,28,70 
6,17,30,1,0,2,70 
6,17,31,1,1,124,100 
6,17,32,1,1,32,100 
6,17,33,1,1,40,70 
6,17,34,1,1,77,80 
6,17,35,1,0,37,60 
6,17,36,1,0,39,50 
6,17,37,1,0,98,50 
6,17,38,1,1,44,80 
6,17,39,1,0,7,50 
6,17,40,0,0,4,60 
6,17,41,1,1,109,90 
6,17,42,1,1,86,70 
6,17,43,0,0,84,60 
6,17,44,1,1,23,50 
6,17,45,1,1,87,80 
6,17,46,1,0,11,90 
6,17,47,1,1,56,80 
6,17,48,1,1,114,50 
6,17,49,1,1,55,70 
6,17,50,1,1,81,70 
6,17,51,0,0,110,70 
6,17,52,0,1,27,50 
6,17,53,1,1,91,80 
6,17,54,0,0,73,50 
6,17,55,1,1,99,50 
6,17,56,1,1,122,60 
6,17,57,1,1,1,50 
6,17,58,1,0,94,80 
6,17,59,1,1,93,70 
6,17,60,1,1,126,80 
6,17,61,1,1,95,60 
6,17,62,1,1,15,70 
6,17,63,1,1,82,70 
6,18,1,0,1,103,50 
6,18,2,1,1,17,80 
6,18,3,1,1,102,70 
6,18,4,1,1,71,70 
6,18,5,0,1,9,80 
6,18,6,1,1,68,60 
6,18,7,1,1,67,60 
6,18,8,1,1,70,70 
6,18,9,1,0,34,60 
6,18,10,1,1,14,50 
6,18,11,0,0,24,60 
6,18,12,0,0,5,60 
6,18,13,1,1,57,60 
6,18,14,1,1,104,70 
6,18,15,1,1,112,60 
6,18,16,1,1,46,60 
6,18,17,1,0,31,60 
6,18,18,1,1,63,70 
6,18,19,1,1,43,90 
6,18,20,1,1,119,90 
6,18,21,1,0,59,70 
6,18,22,0,1,75,70 
6,18,23,1,0,101,70 
6,18,24,1,1,64,50 
6,18,25,1,1,111,70 
6,18,26,1,0,32,70 
6,18,27,0,0,79,60 
6,18,28,1,1,76,100 
6,18,29,1,1,96,70 
6,18,30,1,0,39,50 
6,18,31,1,1,38,60 
6,18,32,1,1,6,100 
6,18,33,1,0,4,50 
6,18,34,1,1,12,90 
6,18,35,1,1,108,80 
6,18,36,1,0,116,60 
6,18,37,1,1,55,80 
6,18,38,1,0,115,50 
6,18,39,1,1,72,50 
6,18,40,1,1,88,50 
6,18,41,1,1,16,80 
6,18,42,1,0,27,50 
6,18,43,1,1,74,80 
6,18,44,1,1,117,80 
6,18,45,1,1,18,80 
6,18,46,1,0,91,80 
6,18,47,1,1,65,100 
6,18,48,1,1,66,90 
6,18,49,1,1,83,80 
6,18,50,1,0,105,50 
6,18,51,0,0,106,50 
6,18,52,1,1,125,60 
6,18,53,1,1,33,90 
6,18,54,1,1,19,100 
6,18,55,1,1,10,80 
6,18,56,1,1,8,100 
6,18,57,0,1,58,50 
6,18,58,1,1,20,80 
6,18,59,1,0,93,50 
6,18,60,1,0,100,60 
6,18,61,0,0,35,60 
6,18,62,0,0,113,50 
6,18,63,1,0,15,60 
6,19,1,1,0,103,50 
6,19,2,0,0,69,70 
6,19,3,1,1,17,70 
6,19,4,1,1,26,50 
6,19,5,1,1,90,70 
6,19,6,1,1,118,70 
6,19,7,1,1,22,70 
6,19,8,1,0,71,50 
6,19,9,1,0,36,50 
6,19,10,1,1,54,50 
6,19,11,1,1,120,90 
6,19,12,1,1,121,80 
6,19,13,0,0,53,50 
6,19,14,1,1,57,80 
6,19,15,1,0,25,60 
6,19,16,1,1,21,100 
6,19,17,1,0,92,70 
6,19,18,0,1,50,50 
6,19,19,1,1,42,100 
6,19,20,1,0,46,50 
6,19,21,1,1,78,80 
6,19,22,1,1,51,50 
6,19,23,1,0,30,70 
6,19,24,1,1,29,50 
6,19,25,1,1,43,90 
6,19,26,1,0,52,70 
6,19,27,1,1,119,100 
6,19,28,1,1,60,100 
6,19,29,1,0,75,80 
6,19,30,1,1,28,90 
6,19,31,0,0,64,60 
6,19,32,1,0,111,50 
6,19,33,1,1,124,100 
6,19,34,1,1,49,80 
6,19,35,1,1,80,80 
6,19,36,1,1,77,90 
6,19,37,1,1,44,80 
6,19,38,1,0,4,60 
6,19,39,1,1,109,80 
6,19,40,1,1,86,70 
6,19,41,1,1,23,50 
6,19,42,1,1,87,90 
6,19,43,1,1,56,80 
6,19,44,1,1,114,50 
6,19,45,1,1,81,90 
6,19,46,1,0,115,60 
6,19,47,1,1,85,50 
6,19,48,1,1,110,80 
6,19,49,1,0,74,70 
6,19,50,0,0,89,50 
6,19,51,1,1,91,100 
6,19,52,1,0,83,50 
6,19,53,1,0,107,50 
6,19,54,1,1,99,50 
6,19,55,0,0,3,60 
6,19,56,1,1,1,50 
6,19,57,1,1,122,80 
6,19,58,1,1,94,90 
6,19,59,1,1,126,90 
6,19,60,1,1,95,100 
6,19,61,1,0,113,50 
6,19,62,1,1,15,80 
6,19,63,1,1,82,100 
6,20,1,0,0,69,60 
6,20,2,1,1,97,50 
6,20,3,1,1,102,70 
6,20,4,0,1,17,60 
6,20,5,0,0,26,50 
6,20,6,0,1,9,80 
6,20,7,0,0,22,70 
6,20,8,0,1,67,50 
6,20,9,1,1,34,50 
6,20,10,0,0,70,60 
6,20,11,0,0,68,90 
6,20,12,0,1,14,50 
6,20,13,1,0,24,60 
6,20,14,0,1,36,50 
6,20,15,0,1,57,70 
6,20,16,0,0,25,60 
6,20,17,0,1,104,100 
6,20,18,0,0,47,100 
6,20,19,0,1,31,100 
6,20,20,0,0,30,60 
6,20,21,0,1,45,70 
6,20,22,1,1,63,80 
6,20,23,0,1,43,80 
6,20,24,0,1,119,80 
6,20,25,1,1,61,60 
6,20,26,0,0,123,80 
6,20,27,0,0,75,70 
6,20,28,0,0,64,50 
6,20,29,1,1,40,70 
6,20,30,1,1,37,50 
6,20,31,1,1,96,50 
6,20,32,0,1,38,50 
6,20,33,0,1,7,50 
6,20,34,0,1,6,70 
6,20,35,0,1,4,60 
6,20,36,1,1,84,60 
6,20,37,0,1,12,50 
6,20,38,1,1,108,60 
6,20,39,0,1,55,70 
6,20,40,0,0,81,60 
6,20,41,0,1,72,50 
6,20,42,1,1,88,50 
6,20,43,0,1,16,50 
6,20,44,0,1,117,50 
6,20,45,0,0,91,80 
6,20,46,0,0,65,100 
6,20,47,0,1,66,70 
6,20,48,1,1,107,60 
6,20,49,0,1,73,50 
6,20,50,0,0,99,50 
6,20,51,0,1,105,50 
6,20,52,1,1,106,50 
6,20,53,0,1,125,50 
6,20,54,0,0,33,70 
6,20,55,1,1,10,50 
6,20,56,1,1,8,50 
6,20,57,0,1,58,50 
6,20,58,1,0,20,70 
6,20,59,0,0,93,50 
6,20,60,0,1,35,60 
6,20,61,0,0,113,50 
6,20,62,0,1,15,60 
6,20,63,0,0,82,80 
6,21,1,0,0,69,60 
6,21,2,1,1,17,70 
6,21,3,1,1,118,50 
6,21,4,0,0,102,70 
6,21,5,0,0,90,60 
6,21,6,0,0,67,50 
6,21,7,1,0,24,60 
6,21,8,1,1,36,50 
6,21,9,1,1,54,60 
6,21,10,0,0,53,50 
6,21,11,1,0,120,50 
6,21,12,1,1,121,70 
6,21,13,0,0,48,60 
6,21,14,1,1,57,70 
6,21,15,0,0,21,70 
6,21,16,1,1,92,50 
6,21,17,1,1,50,50 
6,21,18,1,1,112,70 
6,21,19,1,1,42,100 
6,21,20,0,0,78,50 
6,21,21,0,0,51,50 
6,21,22,1,1,41,60 
6,21,23,1,1,47,50 
6,21,24,1,1,52,70 
6,21,25,1,1,119,70 
6,21,26,1,0,60,50 
6,21,27,0,0,123,50 
6,21,28,1,0,75,70 
6,21,29,0,0,101,60 
6,21,30,1,0,28,70 
6,21,31,1,1,124,90 
6,21,32,1,1,76,50 
6,21,33,1,1,79,70 
6,21,34,1,1,49,80 
6,21,35,1,1,80,90 
6,21,36,1,1,77,70 
6,21,37,1,1,44,80 
6,21,38,1,1,4,50 
6,21,39,1,1,86,60 
6,21,40,0,1,23,50 
6,21,41,1,1,87,70 
6,21,42,1,1,56,80 
6,21,43,1,1,114,50 
6,21,44,1,1,116,50 
6,21,45,0,1,85,50 
6,21,46,1,0,110,60 
6,21,47,1,0,16,50 
6,21,48,1,1,27,60 
6,21,49,1,1,89,50 
6,21,50,0,0,117,50 
6,21,51,1,1,18,80 
6,21,52,1,1,91,70 
6,21,53,1,1,107,60 
6,21,54,1,1,19,80 
6,21,55,0,0,10,50 
6,21,56,1,1,122,80 
6,21,57,1,1,3,80 
6,21,58,1,1,1,60 
6,21,59,1,1,100,60 
6,21,60,1,1,94,90 
6,21,61,0,0,95,70 
6,21,62,1,1,113,50 
6,21,63,1,1,15,60 
6,22,1,0,0,103,50 
6,22,2,0,0,17,50 
6,22,3,1,1,9,80 
6,22,4,1,1,97,60 
6,22,5,0,0,22,50 
6,22,6,1,1,68,70 
6,22,7,0,0,67,60 
6,22,8,1,1,34,50 
6,22,9,1,1,70,60 
6,22,10,1,1,14,60 
6,22,11,1,1,36,60 
6,22,12,1,0,48,60 
6,22,13,0,0,5,60 
6,22,14,1,1,57,60 
6,22,15,1,0,104,70 
6,22,16,0,0,41,50 
6,22,17,1,0,51,50 
6,22,18,1,1,47,50 
6,22,19,1,1,31,60 
6,22,20,1,1,45,70 
6,22,21,0,0,63,80 
6,22,22,0,0,29,50 
6,22,23,1,1,43,60 
6,22,24,0,0,52,60 
6,22,25,1,1,119,70 
6,22,26,1,1,61,70 
6,22,27,0,1,59,60 
6,22,28,1,1,2,80 
6,22,29,0,0,13,80 
6,22,30,0,1,32,80 
6,22,31,1,1,40,70 
6,22,32,1,1,98,50 
6,22,33,0,1,37,50 
6,22,34,1,0,44,50 
6,22,35,1,1,38,50 
6,22,36,1,1,7,50 
6,22,37,1,1,4,50 
6,22,38,1,1,109,70 
6,22,39,1,1,84,60 
6,22,40,1,0,23,60 
6,22,41,1,1,11,90 
6,22,42,1,0,87,50 
6,22,43,1,1,12,90 
6,22,44,1,1,55,70 
6,22,45,0,1,115,50 
6,22,46,1,1,72,50 
6,22,47,1,0,16,50 
6,22,48,0,0,89,50 
6,22,49,1,1,91,70 
6,22,50,0,1,65,100 
6,22,51,1,1,66,70 
6,22,52,1,1,83,60 
6,22,53,1,0,107,60 
6,22,54,1,1,105,50 
6,22,55,1,1,125,70 
6,22,56,1,1,33,90 
6,22,57,1,1,8,80 
6,22,58,1,0,122,70 
6,22,59,1,0,94,60 
6,22,60,1,1,126,70 
6,22,61,1,1,35,60 
6,22,62,1,1,113,50 
6,22,63,1,1,15,60 
6,23,1,0,0,103,50 
6,23,2,0,0,69,50 
6,23,3,0,0,90,70 
6,23,4,0,1,17,50 
6,23,5,0,0,97,60 
6,23,6,1,1,71,60 
6,23,7,0,1,26,50 
6,23,8,0,0,34,60 
6,23,9,1,1,53,50 
6,23,10,0,1,54,50 
6,23,11,0,1,36,50 
6,23,12,0,0,120,60 
6,23,13,1,1,121,50 
6,23,14,0,1,57,70 
6,23,15,0,0,25,60 
6,23,16,0,0,21,100 
6,23,17,1,0,50,50 
6,23,18,1,1,112,70 
6,23,19,0,1,46,60 
6,23,20,0,1,42,100 
6,23,21,0,1,78,60 
6,23,22,0,0,41,60 
6,23,23,0,1,47,50 
6,23,24,0,0,63,80 
6,23,25,0,1,119,80 
6,23,26,0,1,60,100 
6,23,27,0,1,28,90 
6,23,28,0,0,111,70 
6,23,29,0,1,13,50 
6,23,30,0,0,79,70 
6,23,31,0,1,49,80 
6,23,32,0,1,77,70 
6,23,33,0,1,76,50 
6,23,34,1,1,80,60 
6,23,35,0,0,96,90 
6,23,36,1,1,39,50 
6,23,37,0,0,7,80 
6,23,38,1,1,6,50 
6,23,39,0,1,4,60 
6,23,40,0,0,86,70 
6,23,41,0,1,108,50 
6,23,42,0,1,116,50 
6,23,43,1,1,81,70 
6,23,44,0,1,85,50 
6,23,45,0,1,88,50 
6,23,46,0,0,110,70 
6,23,47,0,1,74,70 
6,23,48,0,1,18,80 
6,23,49,0,1,91,70 
6,23,50,0,1,107,60 
6,23,51,0,0,73,70 
6,23,52,1,1,99,50 
6,23,53,0,1,106,50 
6,23,54,0,1,19,70 
6,23,55,0,0,10,60 
6,23,56,0,1,58,50 
6,23,57,0,0,3,70 
6,23,58,1,1,20,60 
6,23,59,0,0,1,50 
6,23,60,0,1,100,60 
6,23,61,0,1,113,50 
6,23,62,1,1,15,50 
6,23,63,1,1,82,50 
6,24,1,0,0,103,50 
6,24,2,0,0,102,70 
6,24,3,0,1,17,50 
6,24,4,0,1,118,60 
6,24,5,1,1,9,90 
6,24,6,0,0,70,60 
6,24,7,0,1,68,50 
6,24,8,1,1,36,50 
6,24,9,1,1,5,60 
6,24,10,0,1,57,50 
6,24,11,0,1,104,80 
6,24,12,0,1,92,50 
6,24,13,0,0,46,60 
6,24,14,0,1,31,50 
6,24,15,0,1,30,70 
6,24,16,0,1,47,80 
6,24,17,0,1,29,50 
6,24,18,0,1,45,60 
6,24,19,0,0,63,90 
6,24,20,0,0,43,90 
6,24,21,0,1,119,80 
6,24,22,0,1,59,60 
6,24,23,1,1,61,50 
6,24,24,0,1,101,60 
6,24,25,1,1,64,50 
6,24,26,0,0,2,100 
6,24,27,0,0,111,70 
6,24,28,0,1,124,60 
6,24,29,0,1,13,70 
6,24,30,0,1,32,70 
6,24,31,1,1,40,70 
6,24,32,0,1,98,50 
6,24,33,0,0,96,80 
6,24,34,1,0,4,50 
6,24,35,0,1,109,70 
6,24,36,1,1,84,70 
6,24,37,0,0,23,60 
6,24,38,0,0,87,70 
6,24,39,0,1,11,50 
6,24,40,1,1,56,60 
6,24,41,0,1,114,50 
6,24,42,0,0,116,60 
6,24,43,0,1,55,70 
6,24,44,0,0,16,80 
6,24,45,0,1,27,70 
6,24,46,0,0,117,70 
6,24,47,0,1,91,70 
6,24,48,0,1,65,100 
6,24,49,1,1,66,60 
6,24,50,0,1,107,60 
6,24,51,0,0,125,70 
6,24,52,0,1,33,80 
6,24,53,0,0,19,100 
6,24,54,0,0,10,60 
6,24,55,0,1,8,50 
6,24,56,0,0,3,70 
6,24,57,0,0,1,60 
6,24,58,1,1,93,50 
6,24,59,0,1,126,70 
6,24,60,0,1,35,60 
6,24,61,0,0,95,100 
6,24,62,0,1,113,50 
6,24,63,1,1,15,50 
6,25,1,1,0,90,50 
6,25,2,0,0,17,50 
6,25,3,0,0,26,60 
6,25,4,1,1,22,50 
6,25,5,0,1,71,60 
6,25,6,1,0,70,60 
6,25,7,1,1,14,50 
6,25,8,0,0,121,60 
6,25,9,1,1,120,50 
6,25,10,1,1,36,60 
6,25,11,1,1,48,60 
6,25,12,0,0,5,60 
6,25,13,0,0,57,60 
6,25,14,1,0,25,50 
6,25,15,0,0,21,70 
6,25,16,0,1,50,50 
6,25,17,1,1,112,50 
6,25,18,1,1,42,60 
6,25,19,1,1,51,50 
6,25,20,1,1,47,50 
6,25,21,0,0,45,60 
6,25,22,1,1,60,50 
6,25,23,1,1,119,70 
6,25,24,1,0,75,80 
6,25,25,0,1,28,60 
6,25,26,0,0,124,60 
6,25,27,1,1,13,90 
6,25,28,1,1,49,60 
6,25,29,1,1,79,70 
6,25,30,1,1,80,80 
6,25,31,1,1,39,50 
6,25,32,1,1,76,50 
6,25,33,1,1,37,70 
6,25,34,1,1,38,60 
6,25,35,1,1,6,90 
6,25,36,0,1,4,60 
6,25,37,1,1,12,100 
6,25,38,1,1,108,70 
6,25,39,0,0,56,50 
6,25,40,1,0,114,60 
6,25,41,1,1,81,70 
6,25,42,0,1,115,50 
6,25,43,1,1,85,50 
6,25,44,1,1,72,50 
6,25,45,0,0,88,50 
6,25,46,0,0,16,50 
6,25,47,1,1,74,70 
6,25,48,1,1,18,60 
6,25,49,1,1,91,90 
6,25,50,1,0,65,100 
6,25,51,0,0,66,70 
6,25,52,1,1,83,60 
6,25,53,1,1,107,50 
6,25,54,1,1,73,60 
6,25,55,1,1,99,50 
6,25,56,0,1,105,50 
6,25,57,0,0,106,60 
6,25,58,0,1,58,50 
6,25,59,0,0,3,60 
6,25,60,0,0,20,100 
6,25,61,1,1,100,50 
6,25,62,0,1,113,50 
6,25,63,1,1,15,60 
6,26,1,0,1,102,70 
6,26,2,1,1,97,60 
6,26,3,1,1,118,50 
6,26,4,1,1,17,90 
6,26,5,0,0,9,80 
6,26,6,1,1,67,50 
6,26,7,1,0,34,50 
6,26,8,1,0,70,60 
6,26,9,1,0,54,50 
6,26,10,1,1,53,50 
6,26,11,1,1,36,70 
6,26,12,1,0,57,80 
6,26,13,1,1,92,80 
6,26,14,0,0,46,50 
6,26,15,1,0,42,50 
6,26,16,1,1,78,60 
6,26,17,0,0,31,50 
6,26,18,1,1,30,60 
6,26,19,1,1,47,50 
6,26,20,1,1,29,50 
6,26,21,1,1,43,80 
6,26,22,1,1,52,70 
6,26,23,1,0,119,80 
6,26,24,1,0,59,70 
6,26,25,1,1,61,90 
6,26,26,1,1,123,100 
6,26,27,1,1,101,60 
6,26,28,1,1,64,60 
6,26,29,1,1,13,70 
6,26,30,1,1,32,80 
6,26,31,1,1,40,70 
6,26,32,1,1,98,60 
6,26,33,1,0,37,50 
6,26,34,1,1,77,70 
6,26,35,1,1,44,70 
6,26,36,0,0,38,50 
6,26,37,1,1,7,90 
6,26,38,1,0,6,50 
6,26,39,1,1,4,50 
6,26,40,1,1,109,90 
6,26,41,1,0,86,60 
6,26,42,1,1,84,60 
6,26,43,1,0,11,60 
6,26,44,0,0,12,70 
6,26,45,1,1,55,70 
6,26,46,1,0,110,60 
6,26,47,1,0,27,50 
6,26,48,1,1,89,50 
6,26,49,1,1,91,100 
6,26,50,0,1,107,60 
6,26,51,1,1,33,80 
6,26,52,1,1,8,80 
6,26,53,1,1,122,70 
6,26,54,0,0,1,60 
6,26,55,1,1,93,50 
6,26,56,1,0,94,80 
6,26,57,1,0,100,60 
6,26,58,1,1,126,80 
6,26,59,1,1,35,60 
6,26,60,1,1,95,100 
6,26,61,1,1,113,50 
6,26,62,1,1,15,70 
6,26,63,1,1,82,60 
6,27,1,1,1,17,50 
6,27,2,1,1,22,60 
6,27,3,1,1,71,70 
6,27,4,0,0,68,50 
6,27,5,1,1,14,60 
6,27,6,0,1,24,60 
6,27,7,1,1,121,50 
6,27,8,0,1,120,50 
6,27,9,1,0,36,50 
6,27,10,1,1,48,70 
6,27,11,1,1,57,60 
6,27,12,1,1,21,100 
6,27,13,1,0,104,70 
6,27,14,0,0,50,60 
6,27,15,1,1,112,70 
6,27,16,1,1,51,50 
6,27,17,1,1,41,60 
6,27,18,1,0,47,50 
6,27,19,0,0,63,50 
6,27,20,1,0,43,60 
6,27,21,1,1,119,80 
6,27,22,1,1,28,100 
6,27,23,1,1,2,90 
6,27,24,1,0,111,50 
6,27,25,1,1,13,50 
6,27,26,1,1,79,60 
6,27,27,1,1,49,80 
6,27,28,1,1,80,90 
6,27,29,1,0,98,50 
6,27,30,1,1,76,100 
6,27,31,1,1,96,80 
6,27,32,1,1,39,70 
6,27,33,1,0,44,50 
6,27,34,1,0,6,50 
6,27,35,1,0,109,70 
6,27,36,0,1,4,50 
6,27,37,0,0,84,70 
6,27,38,1,1,108,90 
6,27,39,1,1,116,50 
6,27,40,0,0,81,80 
6,27,41,1,0,115,50 
6,27,42,1,1,85,50 
6,27,43,1,1,72,50 
6,27,44,1,1,88,60 
6,27,45,0,0,27,50 
6,27,46,1,1,74,70 
6,27,47,1,1,117,50 
6,27,48,1,1,18,80 
6,27,49,1,1,91,80 
6,27,50,1,1,83,70 
6,27,51,1,0,107,50 
6,27,52,1,1,73,70 
6,27,53,1,1,99,50 
6,27,54,1,1,105,50 
6,27,55,1,0,106,50 
6,27,56,1,1,125,50 
6,27,57,1,1,19,80 
6,27,58,1,1,58,50 
6,27,59,1,1,20,80 
6,27,60,0,0,3,50 
6,27,61,1,0,94,70 
6,27,62,0,0,35,60 
6,27,63,0,1,113,50 
6,28,1,1,1,69,50 
6,28,2,0,0,102,70 
6,28,3,1,1,118,50 
6,28,4,0,1,90,50 
6,28,5,1,1,97,70 
6,28,6,1,1,17,80 
6,28,7,1,1,26,60 
6,28,8,0,0,9,60 
6,28,9,0,0,68,60 
6,28,10,0,0,53,50 
6,28,11,1,1,54,50 
6,28,12,0,0,120,50 
6,28,13,1,1,36,60 
6,28,14,1,1,5,70 
6,28,15,1,1,57,80 
6,28,16,1,1,25,50 
6,28,17,1,1,92,70 
6,28,18,0,0,46,50 
6,28,19,1,1,78,70 
6,28,20,1,0,41,50 
6,28,21,0,0,31,60 
6,28,22,1,1,30,60 
6,28,23,1,1,45,60 
6,28,24,1,1,29,50 
6,28,25,0,1,47,50 
6,28,26,1,1,52,80 
6,28,27,1,1,60,100 
6,28,28,1,1,61,60 
6,28,29,1,1,59,50 
6,28,30,0,1,123,50 
6,28,31,1,1,101,90 
6,28,32,1,0,64,50 
6,28,33,1,0,2,50 
6,28,34,1,1,124,100 
6,28,35,1,1,13,70 
6,28,36,1,1,32,80 
6,28,37,1,1,40,70 
6,28,38,0,0,77,70 
6,28,39,1,1,7,80 
6,28,40,0,1,4,60 
6,28,41,1,1,86,60 
6,28,42,1,0,23,50 
6,28,43,0,0,11,50 
6,28,44,1,1,87,80 
6,28,45,0,0,12,60 
6,28,46,1,1,56,80 
6,28,47,1,1,114,80 
6,28,48,1,1,55,70 
6,28,49,0,0,110,50 
6,28,50,0,0,27,60 
6,28,51,1,1,89,50 
6,28,52,1,1,91,90 
6,28,53,1,1,107,60 
6,28,54,0,0,99,50 
6,28,55,0,0,106,60 
6,28,56,0,0,122,70 
6,28,57,1,1,93,60 
6,28,58,1,0,100,50 
6,28,59,1,1,126,60 
6,28,60,1,0,35,50 
6,28,61,1,1,95,90 
6,28,62,0,1,113,50 
6,28,63,1,1,82,60 
6,29,1,0,0,103,50 
6,29,2,1,1,17,70 
6,29,3,0,0,118,50 
6,29,4,1,1,71,60 
6,29,5,1,1,67,50 
6,29,6,1,1,34,50 
6,29,7,1,1,14,60 
6,29,8,0,0,54,50 
6,29,9,1,1,48,70 
6,29,10,1,1,36,60 
6,29,11,1,1,57,60 
6,29,12,1,1,21,100 
6,29,13,1,1,104,70 
6,29,14,1,1,112,60 
6,29,15,1,0,42,70 
6,29,16,1,0,46,50 
6,29,17,1,0,78,70 
6,29,18,1,0,31,60 
6,29,19,0,0,30,50 
6,29,20,1,0,29,50 
6,29,21,1,1,47,50 
6,29,22,0,0,52,80 
6,29,23,1,1,119,80 
6,29,24,0,0,75,70 
6,29,25,0,0,28,100 
6,29,26,1,0,2,60 
6,29,27,1,1,111,50 
6,29,28,1,1,13,70 
6,29,29,0,0,32,90 
6,29,30,1,1,76,50 
6,29,31,1,1,79,70 
6,29,32,1,1,37,70 
6,29,33,1,1,96,80 
6,29,34,1,1,39,80 
6,29,35,1,1,38,50 
6,29,36,1,1,4,60 
6,29,37,1,1,108,90 
6,29,38,0,0,56,50 
6,29,39,1,1,115,50 
6,29,40,1,1,85,50 
6,29,41,1,1,72,50 
6,29,42,1,1,88,50 
6,29,43,1,0,74,60 
6,29,44,1,1,117,80 
6,29,45,1,1,18,100 
6,29,46,1,1,91,80 
6,29,47,1,1,65,100 
6,29,48,1,1,66,70 
6,29,49,1,1,83,70 
6,29,50,1,1,107,50 
6,29,51,1,0,73,50 
6,29,52,1,0,99,50 
6,29,53,1,1,105,50 
6,29,54,1,1,125,70 
6,29,55,1,1,33,80 
6,29,56,1,1,19,100 
6,29,57,1,1,10,50 
6,29,58,1,0,8,60 
6,29,59,1,1,58,50 
6,29,60,0,1,20,50 
6,29,61,1,0,100,60 
6,29,62,1,1,113,50 
6,29,63,0,0,15,60 
6,30,1,1,1,69,60 
6,30,2,0,1,90,50 
6,30,3,0,1,97,50 
6,30,4,1,1,22,50 
6,30,5,1,1,26,50 
6,30,6,1,1,24,60 
6,30,7,1,1,53,50 
6,30,8,1,1,121,70 
6,30,9,0,0,120,60 
6,30,10,0,0,54,50 
6,30,11,0,0,48,60 
6,30,12,1,1,36,50 
6,30,13,0,0,5,70 
6,30,14,0,1,25,50 
6,30,15,1,0,104,50 
6,30,16,0,0,92,50 
6,30,17,1,1,50,50 
6,30,18,1,0,51,50 
6,30,19,0,1,45,60 
6,30,20,1,1,47,50 
6,30,21,1,1,43,60 
6,30,22,0,1,60,50 
6,30,23,0,0,123,50 
6,30,24,0,0,59,70 
6,30,25,0,0,61,50 
6,30,26,1,1,101,70 
6,30,27,1,1,124,50 
6,30,28,1,1,13,50 
6,30,29,0,0,79,90 
6,30,30,1,1,49,50 
6,30,31,1,1,40,60 
6,30,32,1,1,80,80 
6,30,33,1,1,77,60 
6,30,34,1,1,44,60 
6,30,35,0,0,38,50 
6,30,36,1,1,7,70 
6,30,37,0,0,109,60 
